CruiseID,Staname,Refdist,Lon,Lat,ZLoNM
cd17605,7G,1253.10782134119,-6.99933332204819,56.732999920845,135
cd17605,8G,1242.92851781848,-7.16783332824707,56.7343332767487,155
cd17605,9G,1232.81016820909,-7.33116665482521,56.7339999675751,45
cd17605,10G,1222.63086468639,NaN,NaN,45
cd17605,11G,1212.45156116369,-7.66949999332428,56.7343332767487,45
cd17605,12G,1201.96203319506,NaN,NaN,45
cd17605,13G,1191.42026780043,-7.99983333051205,56.7821666002274,115
cd17605,14G,1180.88503680959,NaN,NaN,115
cd17605,T,1170.28889756204,-8.33416664600372,56.8358333110809,NaN
cd17605,15G,1158.92904037627,NaN,NaN,NaN
cd17605,S,1140.21838880631,NaN,NaN,NaN
cd17605,R,1125.95044975225,-9,56.9983332157135,125
cd17605,Q,1111.6987638504,-9.21516665816307,57.0508332252502,265
cd17605,Q1,1105.04885023617,NaN,NaN,265
cd17605,P,1098.40263404158,-9.41433331370354,57.1001665592194,1235
cd17605,O,1080.45151912432,-9.7031666636467,57.1541665792465,1235
cd17605,N,1057.44863106107,-10.0479999780655,57.231166601181,1225
cd17605,M,1036.09970966971,-10.3811666369438,57.3026666641235,1185
cd17605,L,1017.51030621173,-10.667666643858,57.3671666383743,785
cd17605,K,1004.98258370098,-10.863999992609,57.4003332853317,585
cd17605,J,990.916114736166,-11.0816666483879,57.4498332738876,585
cd17605,I,976.802337560184,-11.3191666603088,57.4669998884201,735
cd17605,H,963.775388196627,-11.5326666533947,57.4833332300186,1085
cd17605,G,944.816112154296,-11.8499999940395,57.4914999008179,1065
cd17605,F,920.868130769674,-12.25,57.5088332891464,1065
cd17605,E,897.845843047029,-12.6204999983311,57.5319999456406,1065
cd17605,D,883.853506421104,-12.8661666512489,57.541833281517,295
cd17605,C,875.873120101474,-12.9973333179951,57.5493332147598,165
cd17605,B,855.933634197848,-13.3329999744892,57.5671665668488,95
cd17605,A,837.970828714088,-13.6329999864101,57.5839999914169,NaN
cd17605,IB1,819.545111972131,NaN,NaN,NaN
cd17605,IB1A,793.995224990068,NaN,NaN,NaN
cd17605,IB2,768.27939957934,NaN,NaN,NaN
cd17605,IB2A,742.273675024082,NaN,NaN,NaN
cd17605,IB3,712.789677405983,NaN,NaN,NaN
cd17605,IB3A,690.768345901829,NaN,NaN,NaN
cd17605,IB4,664.651459068452,NaN,NaN,NaN
cd17605,IB4A,648.452785421836,NaN,NaN,NaN
cd17605,IB4B,630.449315163777,NaN,NaN,NaN
cd17605,IB4C,612.551946037453,NaN,NaN,NaN
cd17605,IB5,592.479887802376,NaN,NaN,NaN
cd17605,IB6,579.609352138896,NaN,NaN,NaN
cd17605,IB7,546.290424805128,NaN,NaN,NaN
cd17605,IB8,530.912694869861,NaN,NaN,NaN
cd17605,IB9,506.144640528667,NaN,NaN,NaN
cd17605,IB10,493.339669117095,NaN,NaN,NaN
cd17605,IB11,443.986856105631,NaN,NaN,NaN
cd17605,IB11A,417.360064112562,NaN,NaN,NaN
cd17605,IB12,382.336595350603,NaN,NaN,NaN
cd17605,IB12A,354.556595350603,NaN,NaN,NaN
cd17605,IB13,326.776595350603,NaN,NaN,NaN
cd17605,IB13A,298.996595350603,NaN,NaN,NaN
cd17605,IB14,271.216595350603,NaN,NaN,NaN
cd17605,IB15,243.436595350603,-20.004166662693,61.2521666288376,775
cd17605,IB16,215.656595350603,-20,61.4996665716171,785
cd17605,IB16A,187.876595350603,NaN,NaN,755
cd17605,IB17,160.096595350603,-20.0029999613762,61.9993332624435,755
cd17605,IB18S,122.104574100478,-19.8314999938011,62.3338332176208,775
cd17605,IB19S,84.0256998800135,-19.6719999909401,62.6679999828339,765
cd17605,IB20S,55.6168306566349,-19.5441666245461,62.9159998893738,595
cd17605,IB21S,25.3751105095541,-19.9171666502953,63.1353332996368,125
cd17605,IB22S,13.4420441911282,NaN,NaN,115
cd17605,IB23S,0,-20.2028332948685,63.3163332939148,NaN
d31206,1G,1307.56353281898,-6.13497799634933,56.6664799451828,15
d31206,2G,1298.23534273729,-6.28160399198532,56.6833899021149,15
d31206,3G,1292.40564942374,-6.36774198710918,56.709969997406,65
d31206,4G,1286.63247366146,-6.45050498843193,56.7327198982239,65
d31206,5G,1277.48938666502,-6.60251499712467,56.7317498922348,35
d31206,6G,1268.34629966858,-6.74684399366379,56.7320098876953,35
d31206,7G,1253.10782134119,-6.99666298925877,56.7354799509048,135
d31206,8G,1242.92851781848,-7.16332699358463,56.7350499629974,145
d31206,9G,1232.81016820909,-7.33133299648762,56.7352199554443,145
d31206,10G,1222.63086468639,-7.5062629878521,56.73088991642,45
d31206,11G,1212.45156116369,-7.67255866527557,56.7390599250793,45
d31206,12G,1201.96203319506,-7.83434098958969,56.7603299617767,45
d31206,13G,1191.42026780043,-7.99688699841499,56.7858799695969,115
d31206,14G,1180.88503680959,-8.16565999388695,56.8137599229813,115
d31206,T,1170.28889756204,-8.34081697463989,56.8397998809814,115
d31206,15G,1158.92904037627,-8.50462332367897,56.8828799724579,115
d31206,S,1140.21838880631,-8.78336897492409,56.9497599601746,115
d31206,R,1125.95044975225,-8.99996331334114,56.9986499547958,125
d31206,Q,1111.6987638504,-9.21966099739075,57.0509198904037,315
d31206,Q1,1105.04885023617,NaN,NaN,315
d31206,P,1098.40263404158,-9.42023298144341,57.0984599590302,1225
d31206,O,1080.45151912432,-9.70106598734856,57.1487098932266,1235
d31206,N,1057.44863106107,-10.0483799874783,57.2333599328995,1275
d31206,M,1036.09970966971,-10.3790199756622,57.3033699989319,1255
d31206,L,1017.51030621173,-10.6673199832439,57.3683298826218,775
d31206,K,1004.98258370098,-10.8687999844551,57.4025099277496,565
d31206,J,990.916114736166,-11.0888799726963,57.4512898921967,565
d31206,I,976.802337560184,-11.3254799842834,57.4653199911118,745
d31206,H,963.775388196627,-11.5264799892902,57.4904799461365,1195
d31206,G,944.816112154296,-11.845929980278,57.4877399206161,1175
d31206,F,920.868130769674,-12.2526299953461,57.5124999284744,1175
d31206,E,897.845843047029,-12.6233299970627,57.5303899049759,1075
d31206,D,883.853506421104,-12.8696599900723,57.5402199029922,285
d31206,C,875.873120101474,-12.993399977684,57.5483499765396,155
d31206,B,855.933634197848,-13.330589979887,57.5695699453354,105
d31206,A,837.970828714088,NaN,NaN,105
d31206,IB1,819.545111972131,-13.9078999757767,57.6642599105835,125
d31206,IB1A,793.995224990068,NaN,NaN,125
d31206,IB2,768.27939957934,-14.5819099843502,57.9485799074173,435
d31206,IB2A,742.273675024082,NaN,NaN,435
d31206,IB3,712.789677405983,-15.3380499780178,58.2628599405289,NaN
d31206,IB3A,690.768345901829,NaN,NaN,NaN
d31206,IB4,664.651459068452,NaN,NaN,NaN
d31206,IB4A,648.452785421836,NaN,NaN,NaN
d31206,IB4B,630.449315163777,NaN,NaN,NaN
d31206,IB4C,612.551946037453,NaN,NaN,NaN
d31206,IB5,592.479887802376,NaN,NaN,NaN
d31206,IB6,579.609352138896,NaN,NaN,NaN
d31206,IB7,546.290424805128,NaN,NaN,NaN
d31206,IB8,530.912694869861,NaN,NaN,NaN
d31206,IB9,506.144640528667,NaN,NaN,NaN
d31206,IB10,493.339669117095,NaN,NaN,NaN
d31206,IB11,443.986856105631,-19.1034399867058,59.6542299985886,2685
d31206,IB11A,417.360064112562,NaN,NaN,2685
d31206,IB12,382.336595350603,-19.9843599796295,59.9953699111938,725
d31206,IB12A,354.556595350603,NaN,NaN,705
d31206,IB13,326.776595350603,-19.9953999519348,60.5010099411011,705
d31206,IB13A,298.996595350603,NaN,NaN,735
d31206,IB14,271.216595350603,-19.9899599552155,61.0038499832153,755
d31206,IB15,243.436595350603,-19.9941599965096,61.25172996521,765
d31206,IB16,215.656595350603,-19.9906399846077,61.5066899061203,765
d31206,IB16A,187.876595350603,NaN,NaN,775
d31206,IB17,160.096595350603,-20.023009955883,62.0018498897552,785
d31206,IB18S,122.104574100478,-19.8378899693489,62.3339599370956,805
d31206,IB19S,84.0256998800135,-19.6855099797249,62.6713299751282,825
d31206,IB20S,55.6168306566349,-19.5373999476433,62.9157499074936,645
d31206,IB21S,25.3751105095541,-19.9127499461174,63.1380399465561,535
d31206,IB22S,13.4420441911282,-20.0614699721336,63.2202199697495,115
d31206,IB23S,0,-20.2183499932289,63.3195199966431,NaN
d32107,1G,1307.56353281898,-6.13049998879433,56.6669999361038,NaN
d32107,2G,1298.23534273729,NaN,NaN,NaN
d32107,3G,1292.40564942374,NaN,NaN,NaN
d32107,4G,1286.63247366146,-6.44716666638851,56.732999920845,55
d32107,5G,1277.48938666502,-6.59899999201298,56.7326666116714,NaN
d32107,6G,1268.34629966858,-6.75116665661335,56.732999920845,NaN
d32107,7G,1253.10782134119,-7.00033332407475,56.7353333234787,NaN
d32107,8G,1242.92851781848,NaN,NaN,NaN
d32107,9G,1232.81016820909,NaN,NaN,NaN
d32107,10G,1222.63086468639,NaN,NaN,NaN
d32107,11G,1212.45156116369,NaN,NaN,NaN
d32107,12G,1201.96203319506,NaN,NaN,NaN
d32107,13G,1191.42026780043,-7.99966666102409,56.7828332185745,105
d32107,14G,1180.88503680959,-8.16616666316986,56.8073332309723,105
d32107,T,1170.28889756204,-8.32983332872391,56.8341666460037,115
d32107,15G,1158.92904037627,-8.49916663765907,56.8806666135788,115
d32107,S,1140.21838880631,-8.78333333134651,56.9494999647141,115
d32107,R,1125.95044975225,-9.00033330917358,57.0001666545868,125
d32107,Q,1111.6987638504,-9.21783331036568,57.0496666431427,335
d32107,Q1,1105.04885023617,NaN,NaN,335
d32107,P,1098.40263404158,-9.41583332419395,57.0983332395554,1205
d32107,O,1080.45151912432,-9.69699999690056,57.1479998826981,1205
d32107,N,1057.44863106107,-10.0486666560173,57.2328332662582,1175
d32107,M,1036.09970966971,-10.380999982357,57.3001666069031,1175
d32107,L,1017.51030621173,-10.6639999747276,57.3676666021347,785
d32107,K,1004.98258370098,-10.8626666665077,57.3993332386017,575
d32107,J,990.916114736166,-11.0893333256245,57.4491666555405,575
d32107,I,976.802337560184,-11.3158333301544,57.4656666517258,735
d32107,H,963.775388196627,-11.5316666662693,57.4831665754318,1205
d32107,G,944.816112154296,-11.8441666662693,57.4899998903275,1135
d32107,F,920.868130769674,-12.2503333091736,57.508333325386,1135
d32107,E,897.845843047029,-12.6321666538715,57.5331666469574,1035
d32107,D,883.853506421104,-12.8711666464806,57.5421665906906,295
d32107,C,875.873120101474,-12.9939999878407,57.5484999418259,165
d32107,B,855.933634197848,-13.3301666378975,57.5666666030884,105
d32107,A,837.970828714088,-13.6371666491032,57.5833332538605,105
d32107,IB1,819.545111972131,-13.896166652441,57.663999915123,135
d32107,IB1A,793.995224990068,NaN,NaN,135
d32107,IB2,768.27939957934,-14.5808333158493,57.950333237648,435
d32107,IB2A,742.273675024082,NaN,NaN,435
d32107,IB3,712.789677405983,-15.3338333070278,58.2513332366943,655
d32107,IB3A,690.768345901829,NaN,NaN,655
d32107,IB4,664.651459068452,-16.0044999718666,58.4983332157135,NaN
d32107,IB4A,648.452785421836,NaN,NaN,NaN
d32107,IB4B,630.449315163777,NaN,NaN,NaN
d32107,IB4C,612.551946037453,NaN,NaN,NaN
d32107,IB5,592.479887802376,-16.9946666359901,58.8809999227524,885
d32107,IB6,579.609352138896,-17.1859999895096,58.9489998817444,885
d32107,IB7,546.290424805128,-17.6741666197777,59.1218333244324,985
d32107,IB8,530.912694869861,-17.8886666297913,59.2033332586288,1545
d32107,IB9,506.144640528667,-18.2236666083336,59.3354998826981,1855
d32107,IB10,493.339669117095,-18.416833281517,59.4018332958221,NaN
d32107,IB11,443.986856105631,NaN,NaN,NaN
d32107,IB11A,417.360064112562,NaN,NaN,NaN
d32107,IB12,382.336595350603,NaN,NaN,NaN
d32107,IB12A,354.556595350603,NaN,NaN,NaN
d32107,IB13,326.776595350603,NaN,NaN,NaN
d32107,IB13A,298.996595350603,NaN,NaN,NaN
d32107,IB14,271.216595350603,NaN,NaN,NaN
d32107,IB15,243.436595350603,NaN,NaN,NaN
d32107,IB16,215.656595350603,-19.999499976635,61.5011665821075,715
d32107,IB16A,187.876595350603,NaN,NaN,795
d32107,IB17,160.096595350603,-19.9903333187103,62.0016666650772,855
d32107,IB18S,122.104574100478,-19.8341666460037,62.3331665992737,855
d32107,IB19S,84.0256998800135,-19.6641666293144,62.6679999828339,775
d32107,IB20S,55.6168306566349,-19.5488333106041,62.9198333024979,595
d32107,IB21S,25.3751105095541,-19.913166642189,63.1369999647141,575
d32107,IB22S,13.4420441911282,-20.0683333277702,63.2158333063126,105
d32107,IB23S,0,-20.217333316803,63.3168332576752,NaN
d34009,1G,1307.56353281898,NaN,NaN,NaN
d34009,2G,1298.23534273729,NaN,NaN,NaN
d34009,3G,1292.40564942374,NaN,NaN,NaN
d34009,4G,1286.63247366146,NaN,NaN,NaN
d34009,5G,1277.48938666502,NaN,NaN,NaN
d34009,6G,1268.34629966858,NaN,NaN,NaN
d34009,7G,1253.10782134119,NaN,NaN,NaN
d34009,8G,1242.92851781848,NaN,NaN,NaN
d34009,9G,1232.81016820909,NaN,NaN,NaN
d34009,10G,1222.63086468639,NaN,NaN,NaN
d34009,11G,1212.45156116369,NaN,NaN,NaN
d34009,12G,1201.96203319506,NaN,NaN,NaN
d34009,13G,1191.42026780043,NaN,NaN,NaN
d34009,14G,1180.88503680959,NaN,NaN,NaN
d34009,T,1170.28889756204,-8.33480998873711,56.8363798856735,105
d34009,15G,1158.92904037627,NaN,NaN,105
d34009,S,1140.21838880631,-8.78337299823761,56.9448999166489,105
d34009,R,1125.95044975225,-8.9969809949398,56.9977399110794,115
d34009,Q,1111.6987638504,-9.21402898430824,57.0519698858261,295
d34009,Q1,1105.04885023617,NaN,NaN,295
d34009,P,1098.40263404158,-9.42926797270775,57.103089928627,1185
d34009,O,1080.45151912432,-9.69726699590683,57.1525799036026,1185
d34009,N,1057.44863106107,-10.051049977541,57.2331999540329,1215
d34009,M,1036.09970966971,-10.3811899721622,57.3023499250412,1245
d34009,L,1017.51030621173,-10.6695699989796,57.3649699687958,775
d34009,K,1004.98258370098,-10.8710899949074,57.3997399806976,585
d34009,J,990.916114736166,-11.0804899930954,57.4489998817444,585
d34009,I,976.802337560184,-11.3239899873734,57.4676998853683,735
d34009,H,963.775388196627,-11.5295899808407,57.4816199541092,1115
d34009,G,944.816112154296,-11.8417499959469,57.5021699666977,1025
d34009,F,920.868130769674,-12.2392699718475,57.5088999271393,1015
d34009,E,897.845843047029,-12.6305359899998,57.5304439067841,1015
d34009,D,883.853506421104,-12.860031992197,57.5379939079285,295
d34009,C,875.873120101474,-12.9931179881096,57.5547409057617,165
d34009,B,855.933634197848,-13.3356619775295,57.56789290905,105
d34009,A,837.970828714088,-13.6340869963169,57.5829689502716,105
d34009,IB1,819.545111972131,-13.9015799760818,57.6675719022751,145
d34009,IB1A,793.995224990068,NaN,NaN,145
d34009,IB2,768.27939957934,-14.581198990345,57.9526579380035,435
d34009,IB2A,742.273675024082,NaN,NaN,435
d34009,IB3,712.789677405983,-15.3276099860668,58.2501479387283,645
d34009,IB3A,690.768345901829,NaN,NaN,645
d34009,IB4,664.651459068452,-15.9998739957809,58.5004678964615,1185
d34009,IB4A,648.452785421836,NaN,NaN,1195
d34009,IB4B,630.449315163777,-16.5013259649277,58.694032907486,1155
d34009,IB4C,612.551946037453,NaN,NaN,1155
d34009,IB5,592.479887802376,-17.0023389458656,58.8827929496765,885
d34009,IB6,579.609352138896,-17.185240983963,58.9497139453888,885
d34009,IB7,546.290424805128,-17.6683629751205,59.1182049512863,985
d34009,IB8,530.912694869861,-17.8845029473305,59.2072979211807,1545
d34009,IB9,506.144640528667,-18.2299579977989,59.3298189640045,1855
d34009,IB10,493.339669117095,-18.4160069823265,59.399218916893,2415
d34009,IB11,443.986856105631,-19.1220799684525,59.6681249141693,2695
d34009,IB11A,417.360064112562,-19.5604509711266,59.8356289863586,2735
d34009,IB12,382.336595350603,-20.0208079814911,60.0175609588623,765
d34009,IB12A,354.556595350603,NaN,NaN,815
d34009,IB13,326.776595350603,-19.9975479841232,60.5087519884109,785
d34009,IB13A,298.996595350603,NaN,NaN,685
d34009,IB14,271.216595350603,-20.0020179748535,60.9978948831558,595
d34009,IB15,243.436595350603,-19.9923709630966,61.249274969101,595
d34009,IB16,215.656595350603,-20.0002829432487,61.4985489845276,675
d34009,IB16A,187.876595350603,NaN,NaN,705
d34009,IB17,160.096595350603,-19.9993869662285,62.0000379085541,735
d34009,IB18S,122.104574100478,-19.8460499644279,62.3322819471359,735
d34009,IB19S,84.0256998800135,-19.6638949513435,62.6650599241257,665
d34009,IB20S,55.6168306566349,-19.5517399907112,62.9132789373398,545
d34009,IB21S,25.3751105095541,-19.9148019552231,63.133514881134,545
d34009,IB22S,13.4420441911282,-20.0765489935875,63.2117059230804,115
d34009,IB23S,0,-20.2177249789238,63.3223559856415,NaN
d35110,1G,1307.56353281898,-6.13579998910427,56.6683999300003,15
d35110,2G,1298.23534273729,-6.28729999065399,56.6842999458313,15
d35110,3G,1292.40564942374,-6.36589999496937,56.7152999639511,65
d35110,4G,1286.63247366146,-6.4476999938488,56.7331999540329,65
d35110,5G,1277.48938666502,-6.60009999573231,56.7326999902725,35
d35110,6G,1268.34629966858,-6.74819999933243,56.7311999797821,35
d35110,7G,1253.10782134119,-7.0004999935627,56.730299949646,115
d35110,8G,1242.92851781848,-7.16639998555183,56.7346999645233,155
d35110,9G,1232.81016820909,-7.33549998700619,56.7354999780655,155
d35110,10G,1222.63086468639,-7.4992999881506,56.729199886322,55
d35110,11G,1212.45156116369,-7.66959999501705,56.7335999011993,45
d35110,12G,1201.96203319506,-7.83729998767376,56.7705999612808,45
d35110,13G,1191.42026780043,-8.00269997119904,56.7837998867035,105
d35110,14G,1180.88503680959,-8.16929998993874,56.8174999952316,105
d35110,T,1170.28889756204,-8.32869997620583,56.8476999998093,105
d35110,15G,1158.92904037627,NaN,NaN,105
d35110,S,1140.21838880631,-8.7800999879837,56.9490998983383,105
d35110,R,1125.95044975225,-8.99609997868538,56.9980999231339,125
d35110,Q,1111.6987638504,-9.2107999920845,57.0506999492645,275
d35110,Q1,1105.04885023617,NaN,NaN,275
d35110,P,1098.40263404158,-9.4055999815464,57.0988999605179,1125
d35110,O,1080.45151912432,-9.69949999451637,57.149099946022,1025
d35110,N,1057.44863106107,-10.0373999774456,57.2335999011993,1025
d35110,M,1036.09970966971,-10.3813999891281,57.2871999740601,1135
d35110,L,1017.51030621173,-10.669899970293,57.3606998920441,765
d35110,K,1004.98258370098,-10.8774999976158,57.3937999010086,585
d35110,J,990.916114736166,-11.0846999883652,57.4518998861313,585
d35110,I,976.802337560184,-11.3258999884129,57.4712998867035,745
d35110,H,963.775388196627,-11.5308999717236,57.4799998998642,1265
d35110,G,944.816112154296,-11.8503999710083,57.4974999427795,1215
d35110,F,920.868130769674,-12.2390999794006,57.5186998844147,1155
d35110,E,897.845843047029,-12.6724999845028,57.5155999660492,1025
d35110,D,883.853506421104,-12.8701999783516,57.5490999221802,285
d35110,C,875.873120101474,-13.0005999803543,57.5512999296188,165
d35110,B,855.933634197848,-13.3377999961376,57.5639998912811,95
d35110,A,837.970828714088,-13.6376999914646,57.5808999538422,95
d35110,IB1,819.545111972131,-13.9011999964714,57.6662999391556,125
d35110,IB1A,793.995224990068,NaN,NaN,125
d35110,IB2,768.27939957934,-14.5835999846458,57.9514999389648,425
d35110,IB2A,742.273675024082,NaN,NaN,425
d35110,IB3,712.789677405983,-15.3247999846935,58.254399895668,655
d35110,IB3A,690.768345901829,NaN,NaN,655
d35110,IB4,664.651459068452,-15.977999985218,58.4991999864578,1185
d35110,IB4A,648.452785421836,NaN,NaN,1185
d35110,IB4B,630.449315163777,-16.4980999827385,58.6983999013901,1135
d35110,IB4C,612.551946037453,NaN,NaN,1135
d35110,IB5,592.479887802376,-17.0170999765396,58.8885999917984,895
d35110,IB6,579.609352138896,-17.1913999915123,58.9478999376297,895
d35110,IB7,546.290424805128,-17.6648999452591,59.1199998855591,985
d35110,IB8,530.912694869861,-17.8885999917984,59.201299905777,1545
d35110,IB9,506.144640528667,-18.2520999908447,59.3337999582291,1885
d35110,IB10,493.339669117095,-18.4192999601364,59.4033999443054,2415
d35110,IB11,443.986856105631,-19.1257999539375,59.6617999076843,2695
d35110,IB11A,417.360064112562,NaN,NaN,2695
d35110,IB12,382.336595350603,-20.0012999773026,60.0005999803543,615
d35110,IB12A,354.556595350603,-19.9983999729156,60.2608999013901,555
d35110,IB13,326.776595350603,-19.9940999746323,60.5028998851776,535
d35110,IB13A,298.996595350603,-20.0018999576569,60.7501999139786,535
d35110,IB14,271.216595350603,-20.0161999464035,60.9994999170303,545
d35110,IB15,243.436595350603,-20.0155999660492,61.2456998825073,585
d35110,IB16,215.656595350603,-20.0158999562263,61.4998999834061,685
d35110,IB16A,187.876595350603,-19.996199965477,61.7535998821259,735
d35110,IB17,160.096595350603,-20.0256999731064,61.9926999807358,735
d35110,IB18S,122.104574100478,-19.845999956131,62.3277999162674,775
d35110,IB19S,84.0256998800135,-19.6891999840736,62.670499920845,705
d35110,IB20S,55.6168306566349,-19.5361999869347,62.9101999998093,535
d35110,IB21S,25.3751105095541,-19.9121999740601,63.1307998895645,535
d35110,IB22S,13.4420441911282,-20.0636999607086,63.2146999835968,105
d35110,IB23S,0,-20.2156999707222,63.316999912262,NaN
d36511,1G,1307.56353281898,-6.14279198646545,56.6661499738693,NaN
d36511,2G,1298.23534273729,-6.28241999447346,56.6878619194031,NaN
d36511,3G,1292.40564942374,-6.36561799049377,56.7201379537582,45
d36511,4G,1286.63247366146,-6.44761298596859,56.7331299781799,65
d36511,5G,1277.48938666502,-6.59542299807072,56.7349739074707,NaN
d36511,6G,1268.34629966858,-6.74609498679638,56.7345099449158,NaN
d36511,7G,1253.10782134119,-6.9958989918232,56.7344789505005,115
d36511,8G,1242.92851781848,-7.1672769933939,56.733598947525,145
d36511,9G,1232.81016820909,-7.33325099945068,56.7352249622345,145
d36511,10G,1222.63086468639,-7.50229299068451,56.7290889024734,NaN
d36511,11G,1212.45156116369,NaN,NaN,NaN
d36511,12G,1201.96203319506,NaN,NaN,NaN
d36511,13G,1191.42026780043,NaN,NaN,NaN
d36511,14G,1180.88503680959,NaN,NaN,NaN
d36511,T,1170.28889756204,NaN,NaN,NaN
d36511,15G,1158.92904037627,NaN,NaN,NaN
d36511,S,1140.21838880631,-8.78012898564339,56.9504508972168,115
d36511,R,1125.95044975225,-8.99015697836876,57.0018849372864,125
d36511,Q,1111.6987638504,-9.21681797504425,57.0523889064789,295
d36511,Q1,1105.04885023617,NaN,NaN,295
d36511,P,1098.40263404158,-9.41872599720955,57.1002999544144,1135
d36511,O,1080.45151912432,-9.7031329870224,57.1556049585342,1035
