CruiseID,Staname,Refdist,Lon,Lat,ZLoNM
d36511,N,1057.44863106107,-10.042072981596,57.2404379844666,1035
d36511,M,1036.09970966971,-10.3859329819679,57.2877058982849,1075
d36511,L,1017.51030621173,-10.6765129864216,57.3573509454727,775
d36511,K,1004.98258370098,-10.8724389970303,57.3972519636154,585
d36511,J,990.916114736166,-11.0772249996662,57.4505618810654,585
d36511,I,976.802337560184,-11.3120929896832,57.4680889844894,745
d36511,H,963.775388196627,-11.5455569922924,57.4934289455414,1095
d36511,G,944.816112154296,-11.8495719730854,57.4919339418411,1045
d36511,F,920.868130769674,-12.2395399808884,57.5106419324875,995
d36511,E,897.845843047029,-12.6405889987946,57.5283908843994,995
d36511,D,883.853506421104,-12.869117975235,57.5343179702759,285
d36511,C,875.873120101474,-12.9995219707489,57.5488299131393,165
d36511,B,855.933634197848,-13.3347639739513,57.5658289194107,95
d36511,A,837.970828714088,-13.6324209868908,57.5820019245148,NaN
d36511,IB1,819.545111972131,NaN,NaN,NaN
d36511,IB1A,793.995224990068,NaN,NaN,NaN
d36511,IB2,768.27939957934,-14.5828329920769,57.9477388858795,425
d36511,IB2A,742.273675024082,NaN,NaN,425
d36511,IB3,712.789677405983,-15.3301259875298,58.2517958879471,655
d36511,IB3A,690.768345901829,NaN,NaN,655
d36511,IB4,664.651459068452,-15.9994989931583,58.4986889362335,1185
d36511,IB4A,648.452785421836,NaN,NaN,1185
d36511,IB4B,630.449315163777,-16.4884249567986,58.7008899450302,1145
d36511,IB4C,612.551946037453,NaN,NaN,1145
d36511,IB5,592.479887802376,-17.0028789639473,58.8831208944321,895
d36511,IB6,579.609352138896,NaN,NaN,895
d36511,IB7,546.290424805128,-17.6721759438515,59.1159108877182,985
d36511,IB8,530.912694869861,-17.8860329985619,59.2002739906311,1535
d36511,IB9,506.144640528667,-18.2264269590378,59.3331649303436,1845
d36511,IB10,493.339669117095,-18.4119009971619,59.401281952858,2425
d36511,IB11,443.986856105631,-19.1001029610634,59.6599858999252,2695
d36511,IB11A,417.360064112562,-19.5597809553146,59.8316359519958,2735
d36511,IB12,382.336595350603,-19.9824039936066,59.9927508831024,765
d36511,IB12A,354.556595350603,-19.9982389807701,60.2527788877487,655
d36511,IB13,326.776595350603,-19.9921869635582,60.501846909523,655
d36511,IB13A,298.996595350603,-20.0052619576454,60.7492309808731,715
d36511,IB14,271.216595350603,-20.0026309490204,61.0036379098892,715
d36511,IB15,243.436595350603,-20.0004329681396,61.2488029003143,745
d36511,IB16,215.656595350603,-19.999027967453,61.5003769397736,765
d36511,IB16A,187.876595350603,-20.0143929719925,61.7443279027939,765
d36511,IB17,160.096595350603,-19.9994119405746,61.9986898899078,825
d36511,IB18S,122.104574100478,-19.8565799593925,62.3332089185715,715
d36511,IB19S,84.0256998800135,-19.6744459867477,62.6688919067383,715
d36511,IB20S,55.6168306566349,-19.5584649443626,62.9176199436188,695
d36511,IB21S,25.3751105095541,-19.9151659607887,63.1370749473572,595
d36511,IB22S,13.4420441911282,-20.0771719813347,63.2109179496765,115
d36511,IB23S,0,-20.2181779742241,63.3220629692078,NaN
jc086,1G,1307.56353281898,-6.13327935,56.666664,15
jc086,2G,1298.23534273729,-6.28432246,56.68409254,15
jc086,3G,1292.40564942374,-6.36662695,56.708333,65
jc086,4G,1286.63247366146,NaN,NaN,65
jc086,5G,1277.48938666502,-6.59588154,56.731479,NaN
jc086,6G,1268.34629966858,-6.749969,56.73332056,NaN
jc086,7G,1253.10782134119,-7.00000959,56.733345,115
jc086,8G,1242.92851781848,-7.17177861,56.734367,155
jc086,9G,1232.81016820909,-7.33359625,56.73345938,155
jc086,10G,1222.63086468639,-7.49998735,56.733329,NaN
jc086,11G,1212.45156116369,NaN,NaN,NaN
jc086,12G,1201.96203319506,-7.83433852,56.75942726,NaN
jc086,13G,1191.42026780043,-8.00025576,56.783923,115
jc086,14G,1180.88503680959,-8.16517187,56.80871744,115
jc086,T,1170.28889756204,-8.332501,56.8364832,115
jc086,15G,1158.92904037627,-8.49859136,56.88271564,115
jc086,S,1140.21838880631,-8.78274169,56.94963515,115
jc086,R,1125.95044975225,-8.99998598,56.99998749,115
jc086,Q,1111.6987638504,-9.27164918,57.07003122,335
jc086,Q1,1105.04885023617,-9.30830825,57.078356,665
jc086,P,1098.40263404158,-9.41762263,57.10204837,1155
jc086,O,1080.45151912432,-9.70351475,57.15247975,1155
jc086,N,1057.44863106107,-10.04902819,57.23246719,1165
jc086,M,1036.09970966971,-10.39039674,57.29844487,1205
jc086,L,1017.51030621173,-10.67059784,57.36586384,785
jc086,K,1004.98258370098,-10.86784987,57.399739,575
jc086,J,990.916114736166,-11.08197305,57.449742,575
jc086,I,976.802337560184,-11.31584198,57.47083906,735
jc086,H,963.775388196627,-11.53063065,57.48699424,1025
jc086,G,944.816112154296,-11.84991417,57.49168135,1025
jc086,F,920.868130769674,-12.24997378,57.50823044,1105
jc086,E,897.845843047029,-12.63402672,57.53298528,1095
jc086,D,883.853506421104,-12.86659896,57.541653,285
jc086,C,875.873120101474,-12.99979766,57.55001966,155
jc086,B,855.933634197848,-13.33329862,57.56667338,95
jc086,A,837.970828714088,-13.63441439,57.58365961,95
jc086,IB1,819.545111972131,-13.90001857,57.66626857,125
jc086,IB1A,793.995224990068,NaN,NaN,125
jc086,IB2,768.27939957934,-14.58331757,57.950009,425
jc086,IB2A,742.273675024082,NaN,NaN,425
jc086,IB3,712.789677405983,-15.33383191,58.25030746,655
jc086,IB3A,690.768345901829,NaN,NaN,655
jc086,IB4,664.651459068452,-16.00000767,58.50000067,NaN
jc086,IB4A,648.452785421836,NaN,NaN,NaN
jc086,IB4B,630.449315163777,NaN,NaN,NaN
jc086,IB4C,612.551946037453,NaN,NaN,NaN
jc086,IB5,592.479887802376,-17.00181025,58.88378875,885
jc086,IB6,579.609352138896,-17.18301725,58.95017438,885
jc086,IB7,546.290424805128,-17.66648833,59.11669416,975
jc086,IB8,530.912694869861,-17.88411061,59.20071112,1535
jc086,IB9,506.144640528667,-18.23407842,59.34255172,1885
jc086,IB10,493.339669117095,-18.42358312,59.40529912,2435
jc086,IB11,443.986856105631,-19.11669832,59.66648768,2695
jc086,IB11A,417.360064112562,NaN,NaN,2695
jc086,IB12,382.336595350603,-19.9999511,60.00001667,735
jc086,IB12A,354.556595350603,NaN,NaN,685
jc086,IB13,326.776595350603,-20.00001282,60.49999759,655
jc086,IB13A,298.996595350603,NaN,NaN,585
jc086,IB14,271.216595350603,-19.99946663,61.00071835,585
jc086,IB15,243.436595350603,-20.013453,61.25683319,615
jc086,IB16,215.656595350603,-20.0061958,61.4975698,615
jc086,IB16A,187.876595350603,-19.99970624,61.753842,685
jc086,IB17,160.096595350603,-20.00245461,61.99905239,735
jc086,IB18S,122.104574100478,-19.833304,62.33334676,725
jc086,IB19S,84.0256998800135,-19.6673327,62.667864,705
jc086,IB20S,55.6168306566349,-19.54973915,62.916847,585
jc086,IB21S,25.3751105095541,-19.91727089,63.13413711,495
jc086,IB22S,13.4420441911282,-20.06664692,63.216675,NaN
jc086,IB23S,0,NaN,NaN,NaN
jr302,1G,1307.56353281898,-6.13301,56.66673,NaN
jr302,2G,1298.23534273729,-6.28325,56.68315,NaN
jr302,3G,1292.40564942374,-6.366705,56.70777,65
jr302,4G,1286.63247366146,-6.45009,56.73318,65
jr302,5G,1277.48938666502,-6.59845,56.73285,35
jr302,6G,1268.34629966858,-6.74972,56.73294,35
jr302,7G,1253.10782134119,-7.000585,56.73283,115
jr302,8G,1242.92851781848,-7.16676,56.73308,145
jr302,9G,1232.81016820909,-7.33319,56.7327,145
jr302,10G,1222.63086468639,-7.49942,56.73298,55
jr302,11G,1212.45156116369,-7.66752,56.73232,45
jr302,12G,1201.96203319506,-7.83271,56.75776,45
jr302,13G,1191.42026780043,-8.00005,56.78292,105
jr302,14G,1180.88503680959,-8.16691,56.80801,105
jr302,T,1170.28889756204,-8.333015,56.83708,115
jr302,15G,1158.92904037627,-8.49979,56.88277,115
jr302,S,1140.21838880631,-8.78221,56.94992,115
jr302,R,1125.95044975225,-8.9974725,57.00024,115
jr302,Q,1111.6987638504,-9.216905,57.05042,305
jr302,Q1,1105.04885023617,-9.3170125,57.07507,765
jr302,P,1098.40263404158,-9.417065,57.10007,1235
jr302,O,1080.45151912432,-9.69991,57.14923,1235
jr302,N,1057.44863106107,-10.050765,57.23409,1215
jr302,M,1036.09970966971,-10.38235,57.30025,1205
jr302,L,1017.51030621173,-10.66703,57.367045,775
jr302,K,1004.98258370098,-10.86736,57.40016,585
jr302,J,990.916114736166,-11.08289,57.45009,585
jr302,I,976.802337560184,-11.31714,57.46772,745
jr302,H,963.775388196627,-11.53291,57.4831,1125
jr302,G,944.816112154296,-11.84993,57.49196,1125
jr302,F,920.868130769674,-12.24954,57.50801,1145
jr302,E,897.845843047029,-12.633,57.53266,1035
jr302,D,883.853506421104,-12.866735,57.542,285
jr302,C,875.873120101474,-12.99931,57.55028,155
jr302,B,855.933634197848,-13.33289,57.56692,105
jr302,A,837.970828714088,-13.633355,57.58272,105
jr302,IB1,819.545111972131,-13.8987,57.66714,145
jr302,IB1A,793.995224990068,-14.2498,57.80073,215
jr302,IB2,768.27939957934,-14.599725,57.93387,435
jr302,IB2A,742.273675024082,-14.95954,58.07153,545
jr302,IB3,712.789677405983,-15.335275,58.21595,625
jr302,IB3A,690.768345901829,-15.66608,58.34271,1155
jr302,IB4,664.651459068452,-15.99999,58.46996,1185
jr302,IB4A,648.452785421836,-16.24931,58.56615,1205
jr302,IB4B,630.449315163777,-16.50074,58.66139,1155
jr302,IB4C,612.551946037453,-16.75034,58.75711,1155
jr302,IB5,592.479887802376,-17.00122,58.85296,895
jr302,IB6,579.609352138896,-17.19938,58.92888,895
jr302,IB7,546.290424805128,-17.66638,59.10754,975
jr302,IB8,530.912694869861,-17.88143,59.19075,1455
jr302,IB9,506.144640528667,-18.2343,59.32493,1845
jr302,IB10,493.339669117095,-18.4334,59.40129,2435
jr302,IB11,443.986856105631,NaN,NaN,2445
jr302,IB11A,417.360064112562,-19.49981,59.80898,2735
jr302,IB12,382.336595350603,-20.0028025,60.0001,505
jr302,IB12A,354.556595350603,-19.9999,60.25007,635
jr302,IB13,326.776595350603,-19.99929,60.50039,665
jr302,IB13A,298.996595350603,-19.99979,60.74995,615
jr302,IB14,271.216595350603,-20.069125,61.002645,615
jr302,IB15,243.436595350603,-20.000695,61.2493,715
jr302,IB16,215.656595350603,-19.99975,61.49972,745
jr302,IB16A,187.876595350603,-20.000445,61.75028,745
jr302,IB17,160.096595350603,-19.99982,61.99981,715
jr302,IB18S,122.104574100478,-19.833785,62.33333,715
jr302,IB19S,84.0256998800135,-19.66788,62.66731,755
jr302,IB20S,55.6168306566349,-19.551355,62.91691,525
jr302,IB21S,25.3751105095541,-19.91632,63.13302,525
jr302,IB22S,13.4420441911282,-20.066955,63.21608,105
jr302,IB23S,0,-20.215015,63.316985,NaN
dy031,1G,1307.56353281898,-6.13443527,56.667146,15
dy031,2G,1298.23534273729,-6.283354,56.683338,15
dy031,3G,1292.40564942374,-6.36526522,56.708991,65
dy031,4G,1286.63247366146,-6.44923797,56.73427397,65
dy031,5G,1277.48938666502,-6.59948218,56.733868,35
dy031,6G,1268.34629966858,-6.75077459,56.73350041,35
dy031,7G,1253.10782134119,-7.000954,56.73320229,135
dy031,8G,1242.92851781848,-7.166364,56.73328,155
dy031,9G,1232.81016820909,-7.334205,56.733806,155
dy031,10G,1222.63086468639,-7.499877,56.73316235,55
dy031,11G,1212.45156116369,-7.667064,56.73331004,45
dy031,12G,1201.96203319506,-7.83517475,56.758499,45
dy031,13G,1191.42026780043,-8.00082955,56.78324755,115
dy031,14G,1180.88503680959,-8.166961,56.807794,115
dy031,T,1170.28889756204,-8.3334331,56.8370141,105
dy031,15G,1158.92904037627,-8.49921073,56.88355373,105
dy031,S,1140.21838880631,-8.78224554,56.94956346,105
dy031,R,1125.95044975225,-9.00088,56.99979325,125
dy031,Q,1111.6987638504,-9.289107,57.067034,335
dy031,Q1,1105.04885023617,-9.318376,57.075211,765
dy031,P,1098.40263404158,-9.41734154,57.09978073,1155
dy031,O,1080.45151912432,-9.69952228,57.14952,1155
dy031,N,1057.44863106107,-10.05042846,57.23330346,1165
dy031,M,1036.09970966971,-10.38401893,57.29965,955
dy031,L,1017.51030621173,-10.66570024,57.36720788,775
dy031,K,1004.98258370098,-10.867241,57.399777,585
dy031,J,990.916114736166,-11.083719,57.44953816,585
dy031,I,976.802337560184,-11.31664337,57.46640037,745
dy031,H,963.775388196627,-11.53241602,57.48282699,1135
dy031,G,944.816112154296,-11.8482748,57.491532,1135
dy031,F,920.868130769674,-12.24918004,57.50859781,1135
dy031,E,897.845843047029,-12.63318526,57.533485,1095
dy031,D,883.853506421104,-12.86590179,57.5420837,285
dy031,C,875.873120101474,-12.9979058,57.55089,155
dy031,B,855.933634197848,-13.33209064,57.56741357,105
dy031,A,837.970828714088,-13.63245854,57.58223754,105
dy031,IB1,819.545111972131,-13.89844581,57.66671719,145
dy031,IB1A,793.995224990068,-14.24814112,57.80145412,215
dy031,IB2,768.27939957934,-14.583179,57.95038655,435
dy031,IB2A,742.273675024082,-14.95942672,58.07168681,545
dy031,IB3,712.789677405983,-15.3313237,58.2494293,655
dy031,IB3A,690.768345901829,-15.66535834,58.34335533,1155
dy031,IB4,664.651459068452,-15.999583,58.5007252,1185
dy031,IB4A,648.452785421836,-16.24798745,58.56673848,1205
dy031,IB4B,630.449315163777,-16.5010539,58.66176295,1155
dy031,IB4C,612.551946037453,-16.74885565,58.75651398,1155
dy031,IB5,592.479887802376,-16.99997229,58.88305974,885
dy031,IB6,579.609352138896,-17.18359609,58.94864518,885
dy031,IB7,546.290424805128,-17.66585738,59.11654862,975
dy031,IB8,530.912694869861,-17.88268697,59.20008405,1535
dy031,IB9,506.144640528667,-18.23444143,59.33413352,1865
dy031,IB10,493.339669117095,-18.41631173,59.4011611,2435
dy031,IB11,443.986856105631,-19.11455329,59.66568358,2695
dy031,IB11A,417.360064112562,-19.49623035,59.80581269,2735
dy031,IB12,382.336595350603,-19.99860928,59.99863,675
dy031,IB12A,354.556595350603,-19.99876612,60.24814844,615
dy031,IB13,326.776595350603,-20.00036592,60.49970404,615
dy031,IB13A,298.996595350603,-20.000804,60.750403,675
dy031,IB14,271.216595350603,-20.00038882,60.99992235,675
dy031,IB15,243.436595350603,-20.00023982,61.25108218,715
dy031,IB16,215.656595350603,-19.9999,61.500472,695
dy031,IB16A,187.876595350603,-19.99947338,61.75022754,695
dy031,IB17,160.096595350603,-19.99904896,62.00006193,785
dy031,IB18S,122.104574100478,-19.833022,62.33347964,735
dy031,IB19S,84.0256998800135,-19.66681143,62.66827514,535
dy031,IB20S,55.6168306566349,-19.55219677,62.91763806,535
dy031,IB21S,25.3751105095541,-19.91601749,63.134152,575
dy031,IB22S,13.4420441911282,-20.06761094,63.217095,115
dy031,IB23S,0,-20.214062,63.316047,NaN
dy052,1G,1307.56353281898,-6.13285,56.666974,NaN
dy052,2G,1298.23534273729,-6.282177,56.683275,NaN
dy052,3G,1292.40564942374,-6.364966,56.709477,55
dy052,4G,1286.63247366146,-6.44792814,56.733821,65
dy052,5G,1277.48938666502,-6.59837189,56.733428,15
dy052,6G,1268.34629966858,-6.748677,56.73332956,15
dy052,7G,1253.10782134119,-6.99861349,56.73301149,115
dy052,8G,1242.92851781848,-7.16505438,56.73341746,145
dy052,9G,1232.81016820909,-7.33270995,56.73325147,145
dy052,10G,1222.63086468639,-7.499196,56.734532,55
dy052,11G,1212.45156116369,-7.66889707,56.733637,45
dy052,12G,1201.96203319506,-7.83478078,56.75861761,45
dy052,13G,1191.42026780043,-7.99997993,56.78341607,105
dy052,14G,1180.88503680959,-8.16673581,56.808591,105
dy052,T,1170.28889756204,-8.33357454,56.837827,105
dy052,15G,1158.92904037627,-8.499636,56.883373,105
dy052,S,1140.21838880631,-8.783141,56.95155704,105
dy052,R,1125.95044975225,-8.999702,57.001615,115
dy052,Q,1111.6987638504,-9.21713689,57.05075711,295
dy052,Q1,1105.04885023617,-9.31816252,57.07561048,765
dy052,P,1098.40263404158,-9.41754512,57.099797,1275
dy052,O,1080.45151912432,-9.69826333,57.14892533,1225
dy052,N,1057.44863106107,-10.05355276,57.23303112,1215
dy052,M,1036.09970966971,-10.38598917,57.29893217,1215
dy052,L,1017.51030621173,-10.66762489,57.366669,785
dy052,K,1004.98258370098,-10.86674884,57.39955211,585
dy052,J,990.916114736166,-11.08315951,57.44911249,585
dy052,I,976.802337560184,-11.31775186,57.466605,735
dy052,H,963.775388196627,-11.53439078,57.482354,1175
dy052,G,944.816112154296,-11.85128871,57.4914781,1105
dy052,F,920.868130769674,-12.25306505,57.50804,1105
dy052,E,897.845843047029,-12.635503,57.53127789,1045
dy052,D,883.853506421104,-12.868322,57.541894,285
dy052,C,875.873120101474,-13.00026409,57.54979558,155
dy052,B,855.933634197848,-13.33320768,57.566726,95
dy052,A,837.970828714088,-13.63419426,57.58262837,95
dy052,IB1,819.545111972131,-13.90268152,57.66753383,125
dy052,IB1A,793.995224990068,-14.25072463,57.80049937,215
dy052,IB2,768.27939957934,-14.58245125,57.948948,435
dy052,IB2A,742.273675024082,-14.96139824,58.07143951,545
dy052,IB3,712.789677405983,-15.33358691,58.24949995,655
dy052,IB3A,690.768345901829,-15.665926,58.34182718,1155
dy052,IB4,664.651459068452,-16.00289803,58.499673,1185
dy052,IB4A,648.452785421836,-16.251465,58.565496,1205
dy052,IB4B,630.449315163777,-16.51310468,58.66032578,1155
dy052,IB4C,612.551946037453,-16.75207341,58.756866,1155
dy052,IB5,592.479887802376,-17.00244876,58.883111,885
dy052,IB6,579.609352138896,-17.185174,58.949553,885
dy052,IB7,546.290424805128,-17.66746533,59.11683433,975
dy052,IB8,530.912694869861,-17.88423399,59.20082499,1535
dy052,IB9,506.144640528667,-18.233706,59.33328626,1855
dy052,IB10,493.339669117095,-18.41755111,59.40048489,2425
dy052,IB11,443.986856105631,-19.11703377,59.667014,2695
dy052,IB11A,417.360064112562,-19.500651,59.80881699,2735
dy052,IB12,382.336595350603,-20.00254993,60.00011086,615
dy052,IB12A,354.556595350603,-20.00077485,60.25035585,605
dy052,IB13,326.776595350603,-20.00152266,60.5009035,525
dy052,IB13A,298.996595350603,-19.99983252,60.75008652,525
dy052,IB14,271.216595350603,-20.00175986,61.00046856,575
dy052,IB15,243.436595350603,-20.00287066,61.25113766,675
dy052,IB16,215.656595350603,-20.00144441,61.50089341,635
dy052,IB16A,187.876595350603,-20.00333283,61.75073234,635
dy052,IB17,160.096595350603,-20.002244,62.00031616,755
dy052,IB18S,122.104574100478,-19.83530031,62.33475363,745
dy052,IB19S,84.0256998800135,-19.66827676,62.66809752,695
dy052,IB20S,55.6168306566349,-19.55327981,62.91744281,525
dy052,IB21S,25.3751105095541,-19.91673662,63.13295631,525
dy052,IB22S,13.4420441911282,-20.06902091,63.21549157,115
dy052,IB23S,0,-20.21680707,63.31841693,NaN
dy078,1G,1307.56353281898,-6.132962,56.667642,NaN
dy078,2G,1298.23534273729,-6.28265976,56.683109,NaN
dy078,3G,1292.40564942374,-6.36673663,56.70815237,65
dy078,4G,1286.63247366146,-6.44901752,56.73334562,65
dy078,5G,1277.48938666502,-6.59977379,56.73343874,15
dy078,6G,1268.34629966858,-6.74919898,56.73326802,15
dy078,7G,1253.10782134119,-6.99983617,56.73448641,115
dy078,8G,1242.92851781848,-7.16662154,56.73409346,155
dy078,9G,1232.81016820909,-7.33369016,56.73356228,155
dy078,10G,1222.63086468639,-7.50129821,56.73321895,55
dy078,11G,1212.45156116369,-7.66716481,56.73325619,45
dy078,12G,1201.96203319506,-7.83347738,56.76672781,45
dy078,13G,1191.42026780043,-8.00024994,56.78341772,105
dy078,14G,1180.88503680959,-8.16733608,56.80838492,105
dy078,T,1170.28889756204,-8.33269786,56.837139,105
dy078,15G,1158.92904037627,-8.49975843,56.883329,105
dy078,S,1140.21838880631,-8.78235793,56.95041669,115
dy078,R,1125.95044975225,-9.0013487,57.00111245,115
dy078,Q,1111.6987638504,-9.21691233,57.05025925,295
dy078,Q1,1105.04885023617,-9.31679564,57.07518718,765
dy078,P,1098.40263404158,-9.41701101,57.10129901,1225
dy078,O,1080.45151912432,-9.69942191,57.16503974,1255
dy078,N,1057.44863106107,-10.04918473,57.23323527,1245
dy078,M,1036.09970966971,-10.37276809,57.29529483,1245
dy078,L,1017.51030621173,-10.66205045,57.3645761,775
dy078,K,1004.98258370098,-10.86658397,57.39992234,585
dy078,J,990.916114736166,-11.08258743,57.450069,585
dy078,I,976.802337560184,-11.31623069,57.46761983,745
dy078,H,963.775388196627,-11.53146169,57.48341631,1235
dy078,G,944.816112154296,-11.84365958,57.49469129,1195
dy078,F,920.868130769674,-12.24958179,57.5079317,1145
dy078,E,897.845843047029,-12.62833725,57.53026537,1095
dy078,D,883.853506421104,-12.866949,57.54180787,285
dy078,C,875.873120101474,-13.00003445,57.54978015,155
dy078,B,855.933634197848,-13.33229156,57.56661056,95
dy078,A,837.970828714088,-13.63258846,57.58256146,95
dy078,IB1,819.545111972131,-13.90028106,57.66642306,125
dy078,IB1A,793.995224990068,-14.25029179,57.80085879,215
dy078,IB2,768.27939957934,-14.583398,57.9498918,425
dy078,IB2A,742.273675024082,-14.96174025,58.07175225,545
dy078,IB3,712.789677405983,-15.335577,58.25032022,655
dy078,IB3A,690.768345901829,-15.66645,58.3429545,1155
dy078,IB4,664.651459068452,NaN,NaN,1155
dy078,IB4A,648.452785421836,-16.24971987,58.56527287,1205
dy078,IB4B,630.449315163777,-16.501852,58.66073239,1155
dy078,IB4C,612.551946037453,-16.74927582,58.754657,1155
dy078,IB5,592.479887802376,-17.000363,58.88298921,895
dy078,IB6,579.609352138896,-17.18360054,58.949824,895
dy078,IB7,546.290424805128,-17.66703293,59.11744193,975
dy078,IB8,530.912694869861,-17.88202428,59.20032436,1535
dy078,IB9,506.144640528667,-18.2310468,59.3340268,1855
dy078,IB10,493.339669117095,-18.41516118,59.400298,2425
dy078,IB11,443.986856105631,-19.11662699,59.66700701,2695
dy078,IB11A,417.360064112562,-19.49946688,59.81013263,2735
dy078,IB12,382.336595350603,-19.99973773,60.000177,625
dy078,IB12A,354.556595350603,-19.99131884,60.24921395,565
dy078,IB13,326.776595350603,-19.99955008,60.50164854,565
dy078,IB13A,298.996595350603,-19.99970915,60.7504843,585
dy078,IB14,271.216595350603,-19.99780428,61.00134245,595
dy078,IB15,243.436595350603,-20.000842,61.25195734,635
dy078,IB16,215.656595350603,-19.997696,61.49975284,635
dy078,IB16A,187.876595350603,-19.999409,61.7503275,635
dy078,IB17,160.096595350603,-20.000955,62.00016895,725
dy078,IB18S,122.104574100478,-19.83473142,62.33400658,725
dy078,IB19S,84.0256998800135,NaN,NaN,725
dy078,IB20S,55.6168306566349,-19.551,62.917,595
dy078,IB21S,25.3751105095541,-19.91586171,63.13280429,595
dy078,IB22S,13.4420441911282,-20.06600253,63.21619647,105
dy078,IB23S,0,-20.2178089,63.317771,NaN
